id	RoadID	x	y	longtitude	latitude	gxid	gyid	RecePower
614	2	667401	3547597	 	 	 	 	 
615	2	667406	3547596.9	 	 	 	 	 
616	2	667411	3547596.8	 	 	 	 	 
617	2	667416	3547596.6	 	 	 	 	 
618	2	667421	3547596.5	 	 	 	 	 
619	2	667426	3547596.4	 	 	 	 	 
620	2	667431	3547596.2	 	 	 	 	 
621	2	667436	3547596.1	 	 	 	 	 
622	2	667441	3547596	 	 	 	 	 
623	2	667446	3547595.8	 	 	 	 	 
624	2	667451	3547595.7	 	 	 	 	 
625	2	667456	3547595.6	 	 	 	 	 
626	2	667461	3547595.4	 	 	 	 	 
627	2	667466	3547595.3	 	 	 	 	 
628	2	667471	3547595.2	 	 	 	 	 
629	2	667476	3547595	 	 	 	 	 
630	2	667481	3547594.9	 	 	 	 	 
631	2	667486	3547594.8	 	 	 	 	 
632	2	667491	3547594.6	 	 	 	 	 
633	2	667496	3547594.5	 	 	 	 	 
634	2	667501	3547594.4	 	 	 	 	 
635	2	667506	3547594.2	 	 	 	 	 
636	2	667511	3547594.1	 	 	 	 	 
637	2	667516	3547594	 	 	 	 	 
638	2	667521	3547593.8	 	 	 	 	 
639	2	667526	3547593.7	 	 	 	 	 
640	2	667531	3547593.5	 	 	 	 	 
641	2	667536	3547593.4	 	 	 	 	 
642	2	667541	3547593.3	 	 	 	 	 
643	2	667546	3547593.1	 	 	 	 	 
644	2	667551	3547593	 	 	 	 	 
645	2	667556	3547592.9	 	 	 	 	 
646	2	667561	3547592.7	 	 	 	 	 
647	2	667566	3547592.6	 	 	 	 	 
648	2	667571	3547592.5	 	 	 	 	 
649	2	667576	3547592.3	 	 	 	 	 
650	2	667581	3547592.2	 	 	 	 	 
651	2	667586	3547592.1	 	 	 	 	 
652	2	667591	3547591.9	 	 	 	 	 
653	2	667596	3547591.8	 	 	 	 	 
654	2	667601	3547591.7	 	 	 	 	 
655	2	667606	3547591.5	 	 	 	 	 
656	2	667611	3547591.4	 	 	 	 	 
657	2	667616	3547591.3	 	 	 	 	 
658	2	667621	3547591.1	 	 	 	 	 
659	2	667626	3547591	 	 	 	 	 
660	2	667631	3547590.9	 	 	 	 	 
661	2	667636	3547590.7	 	 	 	 	 
662	2	667641	3547590.6	 	 	 	 	 
663	2	667646	3547590.5	 	 	 	 	 
664	2	667651	3547590.3	 	 	 	 	 
665	2	667656	3547590.2	 	 	 	 	 
666	2	667661	3547590.1	 	 	 	 	 
667	2	667663	3547590	 	 	 	 	 
668	2	667668	3547590.6	 	 	 	 	 
669	2	667673	3547591.3	 	 	 	 	 
670	2	667678	3547591.9	 	 	 	 	 
671	2	667683	3547592.6	 	 	 	 	 
672	2	667688	3547593.2	 	 	 	 	 
673	2	667693	3547593.9	 	 	 	 	 
674	2	667698	3547594.5	 	 	 	 	 
675	2	667703	3547595.1	 	 	 	 	 
676	2	667708	3547595.8	 	 	 	 	 
677	2	667713	3547596.4	 	 	 	 	 
678	2	667718	3547597.1	 	 	 	 	 
679	2	667723	3547597.7	 	 	 	 	 
680	2	667728	3547598.3	 	 	 	 	 
681	2	667733	3547599	 	 	 	 	 
682	2	667738	3547599.6	 	 	 	 	 
683	2	667743	3547600.3	 	 	 	 	 
684	2	667748	3547600.9	 	 	 	 	 
685	2	667753	3547601.6	 	 	 	 	 
686	2	667758	3547602.2	 	 	 	 	 
687	2	667763	3547602.8	 	 	 	 	 
688	2	667768	3547603.5	 	 	 	 	 
689	2	667773	3547604.1	 	 	 	 	 
690	2	667778	3547604.8	 	 	 	 	 
691	2	667783	3547605.4	 	 	 	 	 
692	2	667788	3547606.1	 	 	 	 	 
693	2	667793	3547606.7	 	 	 	 	 
694	2	667798	3547607.3	 	 	 	 	 
695	2	667803	3547608	 	 	 	 	 
696	2	667808	3547608.6	 	 	 	 	 
697	2	667813	3547609.3	 	 	 	 	 
698	2	667818	3547609.9	 	 	 	 	 
699	2	667823	3547610.6	 	 	 	 	 
700	2	667828	3547611.2	 	 	 	 	 
701	2	667833	3547611.8	 	 	 	 	 
702	2	667838	3547612.5	 	 	 	 	 
703	2	667843	3547613.1	 	 	 	 	 
704	2	667848	3547613.8	 	 	 	 	 
705	2	667853	3547614.4	 	 	 	 	 
706	2	667858	3547615	 	 	 	 	 
707	2	667863	3547615.7	 	 	 	 	 
708	2	667868	3547616.3	 	 	 	 	 
709	2	667873	3547617	 	 	 	 	 
710	2	667878	3547617.6	 	 	 	 	 
711	2	667881	3547613.5	 	 	 	 	 
712	2	667886	3547613.5	 	 	 	 	 
713	2	667891	3547613.5	 	 	 	 	 
714	2	667896	3547613.5	 	 	 	 	 
715	2	667901	3547613.5	 	 	 	 	 
716	2	667906	3547613.5	 	 	 	 	 
717	2	667911	3547613.5	 	 	 	 	 
718	2	667916	3547613.5	 	 	 	 	 
719	2	667921	3547613.5	 	 	 	 	 
720	2	667926	3547613.5	 	 	 	 	 
721	2	667931	3547613.5	 	 	 	 	 
722	2	667936	3547613.5	 	 	 	 	 
723	2	667941	3547613.5	 	 	 	 	 
724	2	667946	3547613.5	 	 	 	 	 
725	2	667951	3547613.5	 	 	 	 	 
726	2	667956	3547613.5	 	 	 	 	 
727	2	667961	3547613.5	 	 	 	 	 
728	2	667966	3547613.5	 	 	 	 	 
729	2	667971	3547613.5	 	 	 	 	 
730	2	667976	3547613.5	 	 	 	 	 
731	2	667981	3547613.5	 	 	 	 	 
732	2	667986	3547613.5	 	 	 	 	 
733	2	667991	3547613.5	 	 	 	 	 
734	2	667996	3547613.5	 	 	 	 	 
735	2	668001	3547613.5	 	 	 	 	 
736	2	668006	3547613.5	 	 	 	 	 
737	2	668011	3547613.5	 	 	 	 	 
738	2	668016	3547613.5	 	 	 	 	 
739	2	668021	3547613.5	 	 	 	 	 
740	2	668026	3547613.5	 	 	 	 	 
741	2	668031	3547613.5	 	 	 	 	 
742	2	668036	3547613.5	 	 	 	 	 
743	2	668041	3547613.5	 	 	 	 	 
744	2	668046	3547613.5	 	 	 	 	 
745	2	668051	3547613.5	 	 	 	 	 
746	2	668056	3547613.5	 	 	 	 	 
747	2	668061	3547613.5	 	 	 	 	 
748	2	668066	3547613.5	 	 	 	 	 
749	2	668071	3547613.5	 	 	 	 	 
750	2	668076	3547613.5	 	 	 	 	 
751	2	668081	3547613.5	 	 	 	 	 
752	2	668086	3547613.5	 	 	 	 	 
753	2	668091	3547613.5	 	 	 	 	 
754	2	668096	3547613.5	 	 	 	 	 
755	2	668101	3547609	 	 	 	 	 
756	2	668106	3547608.5	 	 	 	 	 
757	2	668111	3547608	 	 	 	 	 
758	2	668116	3547607.4	 	 	 	 	 
759	2	668121	3547606.9	 	 	 	 	 
760	2	668126	3547606.4	 	 	 	 	 
761	2	668131	3547605.9	 	 	 	 	 
762	2	668136	3547605.3	 	 	 	 	 
763	2	668141	3547604.8	 	 	 	 	 
764	2	668146	3547604.3	 	 	 	 	 
765	2	668151	3547603.8	 	 	 	 	 
766	2	668156	3547603.2	 	 	 	 	 
767	2	668161	3547602.7	 	 	 	 	 
768	2	668166	3547602.2	 	 	 	 	 
769	2	668171	3547601.7	 	 	 	 	 
770	2	668176	3547601.1	 	 	 	 	 
771	2	668181	3547600.6	 	 	 	 	 
772	2	668186	3547600.1	 	 	 	 	 
773	2	668191	3547599.6	 	 	 	 	 
774	2	668196	3547599	 	 	 	 	 
775	2	668201	3547598.5	 	 	 	 	 
776	2	668206	3547598	 	 	 	 	 
777	2	668211	3547597.5	 	 	 	 	 
778	2	668216	3547596.9	 	 	 	 	 
779	2	668221	3547596.4	 	 	 	 	 
780	2	668226	3547595.9	 	 	 	 	 
781	2	668231	3547595.4	 	 	 	 	 
782	2	668236	3547594.8	 	 	 	 	 
783	2	668241	3547594.3	 	 	 	 	 
784	2	668244	3547594	 	 	 	 	 
785	2	668249	3547593.1	 	 	 	 	 
786	2	668254	3547592.1	 	 	 	 	 
787	2	668259	3547591.2	 	 	 	 	 
788	2	668264	3547590.2	 	 	 	 	 
789	2	668269	3547589.3	 	 	 	 	 
790	2	668274	3547588.3	 	 	 	 	 
791	2	668279	3547587.4	 	 	 	 	 
792	2	668284	3547586.4	 	 	 	 	 
793	2	668289	3547585.5	 	 	 	 	 
794	2	668294	3547584.5	 	 	 	 	 
795	2	668299	3547583.6	 	 	 	 	 
796	2	668304	3547582.6	 	 	 	 	 
797	2	668309	3547581.7	 	 	 	 	 
798	2	668314	3547580.8	 	 	 	 	 
799	2	668319	3547579.8	 	 	 	 	 
800	2	668324	3547578.9	 	 	 	 	 
801	2	668329	3547577.9	 	 	 	 	 
802	2	668334	3547577	 	 	 	 	 
803	2	668339	3547576	 	 	 	 	 
804	2	668344	3547575.1	 	 	 	 	 
805	2	668349	3547574.1	 	 	 	 	 
806	2	668354	3547573.2	 	 	 	 	 
807	2	668359	3547572.2	 	 	 	 	 
808	2	668364	3547571.3	 	 	 	 	 
809	2	668369	3547570.3	 	 	 	 	 
810	2	668374	3547569.4	 	 	 	 	 
811	2	668379	3547568.5	 	 	 	 	 
812	2	668384	3547567.5	 	 	 	 	 
813	2	668389	3547566.6	 	 	 	 	 
814	2	668394	3547565.6	 	 	 	 	 
815	2	668399	3547564.7	 	 	 	 	 
816	2	668404	3547563.7	 	 	 	 	 
817	2	668409	3547562.8	 	 	 	 	 
818	2	668414	3547561.8	 	 	 	 	 
819	2	668419	3547560.9	 	 	 	 	 
820	2	668424	3547559.9	 	 	 	 	 
821	2	668429	3547559	 	 	 	 	 
822	2	668434	3547558	 	 	 	 	 
823	2	668439	3547557.1	 	 	 	 	 
824	2	668444	3547556.2	 	 	 	 	 
825	2	668449	3547555.2	 	 	 	 	 
826	2	668454	3547554.3	 	 	 	 	 
827	2	668459	3547553.3	 	 	 	 	 
828	2	668464	3547552.4	 	 	 	 	 
829	2	668469	3547551.4	 	 	 	 	 
830	2	668474	3547550.5	 	 	 	 	 
831	2	668479	3547549.5	 	 	 	 	 
832	2	668484	3547548.6	 	 	 	 	 
833	2	668489	3547547.6	 	 	 	 	 
834	2	668494	3547546.7	 	 	 	 	 
835	2	668499	3547545.7	 	 	 	 	 
836	2	668504	3547544.8	 	 	 	 	 
837	2	668509	3547543.9	 	 	 	 	 
838	2	668514	3547542.9	 	 	 	 	 
839	2	668519	3547542	 	 	 	 	 
840	2	668524	3547541	 	 	 	 	 
841	2	668529	3547540.1	 	 	 	 	 
842	2	668534	3547539.1	 	 	 	 	 
843	2	668539	3547538.2	 	 	 	 	 
844	2	668544	3547537.2	 	 	 	 	 
845	2	668549	3547536.3	 	 	 	 	 
846	2	668554	3547535.3	 	 	 	 	 
847	2	668559	3547534.4	 	 	 	 	 
848	2	668564	3547533.4	 	 	 	 	 
849	2	668569	3547532.5	 	 	 	 	 
850	2	668574	3547531.6	 	 	 	 	 
851	2	668579	3547530.6	 	 	 	 	 
852	2	668584	3547529.7	 	 	 	 	 
853	2	668589	3547528.7	 	 	 	 	 
854	2	668594	3547527.8	 	 	 	 	 
855	2	668599	3547526.8	 	 	 	 	 
856	2	668604	3547525.9	 	 	 	 	 
857	2	668609	3547524.9	 	 	 	 	 
858	2	668614	3547524	 	 	 	 	 
859	2	668619	3547523	 	 	 	 	 
860	2	668624	3547522.1	 	 	 	 	 
861	2	668629	3547521.1	 	 	 	 	 
862	2	668634	3547520.2	 	 	 	 	 
863	2	668639	3547519.3	 	 	 	 	 
864	2	668644	3547518.3	 	 	 	 	 
865	2	668649	3547517.4	 	 	 	 	 
866	2	668654	3547516.4	 	 	 	 	 
867	2	668659	3547515.5	 	 	 	 	 
868	2	668664	3547514.5	 	 	 	 	 
869	2	668669	3547513.6	 	 	 	 	 
870	2	668674	3547512.6	 	 	 	 	 
871	2	668679	3547511.7	 	 	 	 	 
872	2	668684	3547510.7	 	 	 	 	 
873	2	668689	3547509.8	 	 	 	 	 
874	2	668694	3547508.9	 	 	 	 	 
875	2	668699	3547507.9	 	 	 	 	 
876	2	668704	3547507	 	 	 	 	 
877	2	668709	3547506	 	 	 	 	 
878	2	668714	3547505.1	 	 	 	 	 
879	2	668719	3547504.1	 	 	 	 	 
880	2	668724	3547503.2	 	 	 	 	 
881	2	668729	3547502.2	 	 	 	 	 
882	2	668734	3547501.3	 	 	 	 	 
883	2	668739	3547500.3	 	 	 	 	 
884	2	668744	3547499.4	 	 	 	 	 
885	2	668749	3547498.4	 	 	 	 	 
886	2	668754	3547497.5	 	 	 	 	 
887	2	668759	3547496.6	 	 	 	 	 
888	2	668764	3547495.6	 	 	 	 	 
889	2	668769	3547494.7	 	 	 	 	 
890	2	668774	3547493.7	 	 	 	 	 
891	2	668779	3547492.8	 	 	 	 	 
892	2	668784	3547491.8	 	 	 	 	 
893	2	668789	3547490.9	 	 	 	 	 
894	2	668794	3547489.9	 	 	 	 	 
895	2	668799	3547489	 	 	 	 	 
896	2	668804	3547488	 	 	 	 	 
897	2	668809	3547487.1	 	 	 	 	 
898	2	668814	3547486.1	 	 	 	 	 
899	2	668819	3547485.2	 	 	 	 	 
900	2	668824	3547484.3	 	 	 	 	 
901	2	668829	3547483.3	 	 	 	 	 
902	2	668834	3547482.4	 	 	 	 	 
903	2	668839	3547481.4	 	 	 	 	 
904	2	668844	3547480.5	 	 	 	 	 
905	2	668849	3547479.5	 	 	 	 	 
906	2	668854	3547478.6	 	 	 	 	 
907	2	668859	3547477.6	 	 	 	 	 
908	2	668864	3547476.7	 	 	 	 	 
909	2	668869	3547475.7	 	 	 	 	 
910	2	668874	3547474.8	 	 	 	 	 
911	2	668879	3547473.8	 	 	 	 	 
912	2	668884	3547472.9	 	 	 	 	 
913	2	668889	3547472	 	 	 	 	 
914	2	668894	3547471	 	 	 	 	 
915	2	668899	3547470.1	 	 	 	 	 
916	2	668904	3547469.1	 	 	 	 	 
917	2	668909	3547468.2	 	 	 	 	 
918	2	668914	3547467.2	 	 	 	 	 
919	2	668919	3547466.3	 	 	 	 	 
920	2	668924	3547465.3	 	 	 	 	 
921	2	668929	3547464.4	 	 	 	 	 
922	2	668934	3547463.4	 	 	 	 	 
923	2	668939	3547462.5	 	 	 	 	 
924	2	668944	3547461.5	 	 	 	 	 
925	2	668949	3547460.6	 	 	 	 	 
926	2	668954	3547459.7	 	 	 	 	 
927	2	668959	3547458.7	 	 	 	 	 
928	2	668964	3547457.8	 	 	 	 	 
929	2	668969	3547456.8	 	 	 	 	 
930	2	668974	3547455.9	 	 	 	 	 
931	2	668979	3547454.9	 	 	 	 	 
932	2	668984	3547454	 	 	 	 	 
933	2	668989	3547453	 	 	 	 	 
934	2	668994	3547452.1	 	 	 	 	 
935	2	668999	3547451.1	 	 	 	 	 
936	2	669004	3547450.2	 	 	 	 	 
937	2	669009	3547449.2	 	 	 	 	 
938	2	669014	3547448.3	 	 	 	 	 
939	2	669019	3547447.4	 	 	 	 	 
940	2	669024	3547446.4	 	 	 	 	 
941	2	669029	3547445.5	 	 	 	 	 
942	2	669034	3547444.5	 	 	 	 	 
943	2	669039	3547443.6	 	 	 	 	 
944	2	669044	3547442.6	 	 	 	 	 
945	2	669049	3547441.7	 	 	 	 	 
946	2	669054	3547440.7	 	 	 	 	 
947	2	669059	3547439.8	 	 	 	 	 
948	2	669064	3547438.8	 	 	 	 	 
949	2	669069	3547437.9	 	 	 	 	 
950	2	669074	3547436.9	 	 	 	 	 
951	3	669079	3547436	 	 	 	 	 
952	3	669078.2	3547431	 	 	 	 	 
953	3	669077.4	3547426	 	 	 	 	 
954	3	669076.5	3547421	 	 	 	 	 
955	3	669075.7	3547416	 	 	 	 	 
956	3	669074.9	3547411	 	 	 	 	 
957	3	669074.1	3547406	 	 	 	 	 
958	3	669073.3	3547401	 	 	 	 	 
959	3	669072.5	3547396	 	 	 	 	 
960	3	669071.6	3547391	 	 	 	 	 
961	3	669070.8	3547386	 	 	 	 	 
962	3	669070	3547381	 	 	 	 	 
963	3	669069.2	3547376	 	 	 	 	 
964	3	669068.4	3547371	 	 	 	 	 
965	3	669067.6	3547366	 	 	 	 	 
966	3	669066.7	3547361	 	 	 	 	 
967	3	669065.9	3547356	 	 	 	 	 
968	3	669065.1	3547351	 	 	 	 	 
969	3	669064.3	3547346	 	 	 	 	 
970	3	669063.5	3547341	 	 	 	 	 
971	3	669062.6	3547336	 	 	 	 	 
972	3	669061.8	3547331	 	 	 	 	 
973	3	669061	3547326	 	 	 	 	 
974	3	669060.2	3547321	 	 	 	 	 
975	3	669059.4	3547316	 	 	 	 	 
976	3	669058.6	3547311	 	 	 	 	 
977	3	669057.7	3547306	 	 	 	 	 
978	3	669056.9	3547301	 	 	 	 	 
979	3	669056.1	3547296	 	 	 	 	 
980	3	669055.3	3547291	 	 	 	 	 
981	3	669054.5	3547286	 	 	 	 	 
982	3	669053.7	3547281	 	 	 	 	 
983	3	669052.8	3547276	 	 	 	 	 
984	3	669052	3547271	 	 	 	 	 
985	3	669051.2	3547266	 	 	 	 	 
986	3	669050.4	3547261	 	 	 	 	 
987	3	669049.6	3547256	 	 	 	 	 
988	3	669048.7	3547251	 	 	 	 	 
989	3	669047.9	3547246	 	 	 	 	 
990	3	669047.1	3547241	 	 	 	 	 
991	3	669046.3	3547236	 	 	 	 	 
992	3	669045.5	3547231	 	 	 	 	 
993	3	669044.7	3547226	 	 	 	 	 
994	3	669043.8	3547221	 	 	 	 	 
995	3	669043	3547216	 	 	 	 	 
996	3	669042.2	3547211	 	 	 	 	 
997	3	669041.4	3547206	 	 	 	 	 
998	3	669040.6	3547201	 	 	 	 	 
999	3	669039.7	3547196	 	 	 	 	 
1000	3	669038.9	3547191	 	 	 	 	 
1001	3	669038.1	3547186	 	 	 	 	 
1002	3	669037.3	3547181	 	 	 	 	 
1003	3	669036.5	3547176	 	 	 	 	 
1004	3	669035.7	3547171	 	 	 	 	 
1005	3	669034.8	3547166	 	 	 	 	 
1006	3	669034	3547161	 	 	 	 	 
1007	3	669033.2	3547156	 	 	 	 	 
1008	3	669032.4	3547151	 	 	 	 	 
1009	3	669031.6	3547146	 	 	 	 	 
1010	3	669030.8	3547141	 	 	 	 	 
1011	3	669029.9	3547136	 	 	 	 	 
1012	3	669029.1	3547131	 	 	 	 	 
1013	3	669028.3	3547126	 	 	 	 	 
1014	3	669027.5	3547121	 	 	 	 	 
1015	3	669026.7	3547116	 	 	 	 	 
1016	3	669025.8	3547111	 	 	 	 	 
1017	3	669025	3547106	 	 	 	 	 
1018	3	669024.2	3547101	 	 	 	 	 
1019	3	669023.4	3547096	 	 	 	 	 
1020	3	669022.6	3547091	 	 	 	 	 
1021	3	669021.8	3547086	 	 	 	 	 
1022	3	669020.9	3547081	 	 	 	 	 
1023	3	669020.1	3547076	 	 	 	 	 
1024	3	669019.3	3547071	 	 	 	 	 
1025	3	669018.5	3547066	 	 	 	 	 
1026	3	669017.7	3547061	 	 	 	 	 
1027	3	669016.9	3547056	 	 	 	 	 
1028	3	669016	3547051	 	 	 	 	 
1029	3	669015.2	3547046	 	 	 	 	 
1030	3	669014.4	3547041	 	 	 	 	 
1031	3	669013.6	3547036	 	 	 	 	 
1032	3	669012.8	3547031	 	 	 	 	 
1033	3	669011.9	3547026	 	 	 	 	 
1034	3	669011.1	3547021	 	 	 	 	 
1035	3	669010.3	3547016	 	 	 	 	 
1036	3	669009.5	3547011	 	 	 	 	 
1037	3	669008.7	3547006	 	 	 	 	 
1038	3	669007.9	3547001	 	 	 	 	 
1039	3	669007	3546996	 	 	 	 	 
1040	3	669006.2	3546991	 	 	 	 	 
1041	3	669005.4	3546986	 	 	 	 	 
1042	3	669004.6	3546981	 	 	 	 	 
1043	3	669003.8	3546976	 	 	 	 	 
1044	3	669003	3546971	 	 	 	 	 
1045	3	669002.1	3546966	 	 	 	 	 
1046	3	669001.3	3546961	 	 	 	 	 
1047	3	669000.5	3546956	 	 	 	 	 
1048	3	668999.7	3546951	 	 	 	 	 
1049	3	668998.9	3546946	 	 	 	 	 
1050	3	668998	3546941	 	 	 	 	 
1051	3	668997.2	3546936	 	 	 	 	 
1052	3	668996.4	3546931	 	 	 	 	 
1053	3	668995.6	3546926	 	 	 	 	 
1054	3	668994.8	3546921	 	 	 	 	 
1055	3	668994	3546916	 	 	 	 	 
1056	3	668993.1	3546911	 	 	 	 	 
1057	3	668992.3	3546906	 	 	 	 	 
1058	3	668991.5	3546901	 	 	 	 	 
1059	3	668990.7	3546896	 	 	 	 	 
1060	3	668989.9	3546891	 	 	 	 	 
1061	3	668989.1	3546886	 	 	 	 	 
1062	3	668988.2	3546881	 	 	 	 	 
1063	3	668987.4	3546876	 	 	 	 	 
1064	3	668986.6	3546871	 	 	 	 	 
1065	3	668985.8	3546866	 	 	 	 	 
1066	3	668985	3546861	 	 	 	 	 
1067	3	668984.1	3546856	 	 	 	 	 
1068	3	668983.3	3546851	 	 	 	 	 
